price,source,sex,state,age
119,store,female,IA,23
119,store,female,IA,23
119,store,female,IA,23
129,online,male,AL,17
139,online,female,FL,16
149,online,female,FL,16
139,online,female,FL,16
129,online,female,FL,16
109,store,female,AL,23
149,store,female,AL,23
139,store,female,AL,23
129,store,female,AL,23
129,store,female,AL,23
109,store,female,AL,23
159,store,female,AL,23
139,store,female,AL,23
129,store,female,AL,23
139,store,female,AL,23
119,store,female,AL,23
159,store,male,WA,15
149,store,male,WA,15
139,store,male,WA,15
109,store,male,WA,15
109,store,female,CA,16
159,store,female,CA,16
129,store,female,CA,16
149,store,male,AL,23
139,store,male,AL,23
149,store,male,AL,23
129,store,male,AL,23
129,store,male,AL,23
139,store,male,AL,23
139,store,male,AL,23
119,store,male,AL,23
129,store,male,AL,23
119,store,male,AL,23
149,store,male,AL,23
139,store,male,AL,23
159,store,male,AL,23
139,store,female,IA,16
129,store,female,IA,16
119,store,female,IA,16
149,store,female,IA,16
129,store,female,IA,16
139,store,female,IA,16
149,store,female,IA,16
129,store,female,IA,16
149,store,female,IA,16
139,store,female,IA,16
139,store,female,IA,16
129,store,female,IA,16
129,store,female,AL,18
119,store,female,AL,18
139,store,female,AL,18
139,store,female,AL,18
139,store,female,AL,18
129,store,female,AL,18
149,store,female,AL,18
139,store,female,AL,18
129,store,female,AL,18
119,store,female,AL,18
149,store,female,AL,18
129,store,female,AL,18
119,store,female,AL,26
129,store,female,AL,26
129,store,female,AL,26
139,store,female,AL,26
119,store,female,AL,26
129,store,female,AL,26
139,store,female,AL,26
149,store,female,AL,26
139,store,female,AL,26
109,store,female,AL,26
149,store,female,AL,26
139,store,female,AL,26
129,store,female,CA,21
129,store,female,CA,21
129,store,female,CA,21
129,store,female,CA,21
149,store,female,CA,21
129,store,female,CA,21
149,store,female,CA,21
149,store,female,CA,21
129,store,female,CA,21
119,store,female,CA,21
129,store,female,CA,21
149,store,female,CA,21
139,store,female,CA,21
129,store,male,AL,25
159,store,male,AL,25
149,store,male,AL,25
139,store,male,AL,25
129,store,male,AL,19
149,store,male,AL,19
119,store,male,AL,19
129,store,male,AL,19
149,store,male,AL,19
149,store,male,AL,19
139,store,male,AL,19
119,store,female,AL,16
129,store,female,AL,16
149,store,female,AL,16
129,online,female,AL,50
129,online,female,AL,50
119,online,female,AL,50
129,online,female,AL,50
149,online,female,AL,50
139,online,female,AL,50
149,online,female,AL,50
129,online,female,AL,50
119,online,female,AL,50
119,online,female,AL,50
139,online,female,AL,50
129,online,female,AL,50
139,online,female,AL,50
139,online,female,AL,50
129,online,female,AL,50
129,online,female,AL,50
119,online,female,AL,50
119,online,female,AL,50
119,online,female,AL,50
139,online,female,AL,50
139,online,female,AL,50
119,online,female,AL,50
129,online,female,AL,50
119,store,female,AL,34
139,store,female,AL,34
139,store,female,AL,34
129,store,female,AL,34
119,store,female,AL,34
139,store,female,AL,34
129,store,female,AL,34
119,store,female,AL,34
129,store,female,AL,34
139,store,female,AL,34
129,online,male,CA,15
139,online,male,CA,15
119,online,male,CA,15
129,online,male,CA,15
149,online,male,CA,15
139,online,male,CA,15
159,online,male,CA,15
139,online,male,CA,15
119,online,male,CA,15
139,online,male,CA,15
149,store,female,CA,15
139,store,female,CA,15
149,store,female,CA,15
149,store,female,CA,15
139,store,female,CA,15
149,store,female,CA,15
139,online,male,AL,42
109,online,male,AL,42
129,online,male,AL,42
149,online,male,AL,42
139,online,male,AL,42
119,online,male,AL,42
119,online,male,AL,42
139,online,male,AL,42
129,store,male,WA,30
149,store,female,CA,21
129,store,female,CA,21
129,store,female,CA,21
149,store,female,CA,21
129,store,male,AL,19
139,store,male,AL,19
119,store,male,AL,19
149,store,female,AL,34
119,store,female,AL,34
119,store,female,AL,34
119,store,female,AL,34
129,store,female,AL,34
119,store,female,AL,34
119,store,female,AL,34
129,store,male,CA,18
149,store,male,CA,20
129,store,male,CA,20
119,store,male,CA,20
139,store,male,CA,20
129,store,male,CA,20
149,store,male,CA,20
139,store,male,CA,20
119,online,male,CA,36
129,online,male,CA,36
119,online,male,CA,36
109,store,male,CA,22
119,store,male,CA,22
159,store,male,CA,22
139,store,male,CA,22
129,store,male,CA,22
119,store,male,CA,22
129,store,male,CA,22
129,store,male,CA,19
149,store,male,CA,19
109,store,male,CA,19
139,store,male,CA,19
139,store,male,CA,19
129,store,male,CA,19
119,store,male,CA,19
149,store,male,CA,19
159,store,male,CA,19
159,store,male,CA,19
139,store,male,CA,19
119,store,male,CA,19
159,store,male,CA,19
129,store,male,CA,19
129,store,male,CA,19
139,store,male,CA,19
119,store,male,CA,19
109,store,male,CA,19
109,store,male,CA,19
129,store,male,CA,19
129,store,male,FL,32
139,store,male,FL,32
119,store,male,FL,32
149,store,male,FL,32
129,store,male,FL,32
109,store,male,FL,32
119,store,male,FL,32
119,store,male,FL,32
139,store,male,FL,32
139,store,male,FL,32
129,store,male,FL,32
149,store,male,FL,32
109,store,male,FL,32
149,online,female,AL,20
129,online,female,AL,20
129,online,female,AL,20
139,online,female,AL,20
119,store,female,FL,28
129,store,female,FL,28
149,store,female,FL,28
149,store,female,AL,31
149,store,female,AL,31
149,store,female,AL,31
149,store,female,AL,31
129,store,female,AL,31
139,store,female,AL,31
139,store,female,AL,31
149,online,female,AL,15
129,online,female,AL,15
139,online,male,AL,18
129,online,male,AL,18
119,online,male,AL,18
119,online,male,AL,18
129,store,male,AL,15
139,store,male,AL,15
119,store,male,AL,15
129,store,male,AL,15
149,store,male,AL,15
129,store,male,AL,15
129,store,male,AL,15
139,store,male,AL,15
149,store,male,AL,15
139,online,male,AL,17
119,online,male,AL,17
139,online,male,AL,17
129,online,male,AL,17
149,online,male,AL,17
119,online,male,AL,17
149,online,male,AL,17
149,online,male,AL,17
129,store,male,CA,16
129,store,male,CA,16
139,store,male,CA,16
119,store,male,CA,16
139,store,male,CA,16
119,store,male,CA,16
149,store,male,CA,16
119,store,male,AL,23
149,store,male,AL,23
159,store,male,AL,23
139,store,male,AL,23
139,store,male,AL,23
119,store,male,AL,23
149,store,male,AL,23
109,store,male,AL,23
149,store,male,AL,23
129,store,male,AL,23
139,store,male,AL,23
129,store,male,AL,23
129,online,male,CA,18
159,online,male,CA,18
119,online,male,CA,18
139,online,male,CA,18
139,online,male,CA,18
139,online,male,CA,18
129,online,male,CA,18
129,online,male,CA,18
109,online,male,CA,18
119,online,male,CA,18
119,online,female,AL,15
149,online,female,AL,15
149,online,female,AL,15
149,online,female,AL,15
149,online,female,AL,15
129,store,female,AL,17
129,store,female,AL,17
149,store,female,AL,17
149,store,female,AL,17
119,store,female,AL,17
119,store,female,AL,17
139,store,female,AL,17
119,store,female,AL,17
129,store,female,AL,17
139,store,female,AL,17
129,store,female,AL,17
129,online,female,AL,18
129,online,female,AL,18
129,online,female,AL,18
149,online,female,AL,18
129,online,female,AL,18
119,online,female,AL,18
149,online,female,IA,28
139,online,female,IA,28
129,online,female,IA,28
119,online,female,IA,28
119,online,female,IA,28
139,online,female,IA,28
119,online,female,IA,28
139,store,female,AL,35
139,store,female,AL,35
129,store,female,AL,35
159,store,female,AL,35
119,store,female,AL,35
149,store,female,AL,35
149,store,female,AL,35
129,store,female,AL,35
109,store,female,AL,35
129,store,female,AL,35
129,store,female,AL,35
159,store,female,AL,35
119,store,female,AL,35
129,store,female,AL,35
129,store,female,AL,35
129,store,female,AL,35
129,store,female,FL,27
139,store,female,FL,27
129,store,female,FL,27
119,store,female,FL,27
119,store,female,FL,27
129,store,female,FL,27
149,store,female,FL,27
139,store,female,FL,27
119,store,female,FL,27
119,online,female,AL,34
119,online,female,AL,34
119,online,female,AL,34
149,online,female,AL,34
139,online,female,AL,34
129,online,female,AL,34
129,online,female,AL,34
119,online,female,AL,34
159,online,female,AL,34
149,online,female,AL,34
129,online,female,AL,34
139,online,female,AL,34
109,online,female,AL,34
119,online,female,AL,34
129,online,female,AL,34
139,online,female,AL,34
149,online,female,HI,21
139,online,female,HI,21
139,online,female,HI,21
129,online,female,HI,21
139,store,male,HI,22
139,store,male,HI,22
149,online,female,AL,17
149,online,female,AL,17
119,online,female,AL,17
139,online,female,AL,17
149,online,female,AL,17
139,online,female,AL,17
129,online,female,AL,17
139,online,female,AL,17
129,online,female,AL,17
139,store,male,AL,22
139,online,female,AL,65
129,online,female,AL,65
139,online,female,AL,65
139,online,female,AL,65
129,online,female,AL,65
119,online,female,CA,45
139,online,female,CA,45
149,online,female,CA,45
129,online,female,CA,45
139,online,female,CA,45
139,online,female,CA,45
139,online,female,CA,45
119,online,female,CA,45
139,online,female,CA,45
149,online,female,CA,45
129,online,female,CA,45
159,online,male,CA,18
129,online,male,CA,18
139,online,male,CA,18
119,online,male,CA,18
139,online,male,CA,18
109,online,male,CA,18
139,online,male,CA,18
149,online,male,CA,18
129,online,male,CA,18
119,store,male,IA,46
129,store,male,IA,46
139,store,male,IA,46
139,store,male,IA,46
149,store,male,IA,46
119,store,male,IA,46
139,online,female,HI,20
139,online,female,HI,20
159,online,female,HI,20
119,online,female,HI,20
149,online,female,HI,20
129,online,male,WA,17
139,online,male,WA,17
129,online,male,WA,17
129,online,male,WA,17
149,online,male,WA,17
119,online,male,WA,17
149,online,male,WA,17
149,online,male,WA,17
119,online,male,WA,17
149,online,male,WA,17
139,online,male,WA,17
149,online,male,WA,17
139,online,male,WA,17
129,online,male,WA,17
149,online,male,WA,17
139,store,male,CA,15
159,store,male,CA,15
129,store,male,CA,15
129,store,male,CA,15
129,store,male,CA,15
149,store,male,CA,15
149,store,male,CA,15
149,store,female,CA,18
119,store,female,CA,18
119,store,female,AL,33
139,store,female,AL,33
119,store,female,AL,33
119,store,female,AL,33
139,store,female,AL,33
149,store,female,AL,33
139,store,female,AL,33
149,store,female,AL,33
139,store,female,AL,33
149,store,female,AL,33
149,store,female,AL,33
139,store,female,CA,15
119,store,female,CA,15
139,store,female,CA,15
139,store,female,CA,15
139,store,female,CA,15
139,store,female,CA,15
149,store,female,CA,15
129,store,female,CA,15
139,store,female,CA,15
149,store,female,CA,15
139,store,female,HI,19
129,store,female,HI,19
119,store,female,HI,19
119,store,female,HI,19
119,online,male,CA,24
149,online,male,CA,24
119,online,male,CA,24
139,online,male,CA,24
109,online,male,CA,24
139,store,male,FL,23
139,store,male,FL,23
149,store,male,FL,23
139,store,male,FL,23
129,store,male,FL,23
129,store,male,FL,23
129,store,male,WA,49
139,store,male,WA,49
129,store,male,WA,49
109,store,male,WA,49
149,store,male,WA,49
149,store,male,WA,49
159,store,male,WA,49
149,store,female,AL,15
129,store,female,AL,15
119,store,female,AL,15
139,store,female,AL,15
149,store,female,AL,15
119,store,female,AL,15
119,store,female,AL,15
119,store,female,AL,15
149,store,female,AL,15
119,store,male,CA,16
129,store,male,CA,16
109,store,female,AL,28
149,store,female,AL,28
119,store,female,AL,28
139,store,female,CA,24
119,store,female,CA,24
149,store,female,CA,24
129,store,female,CA,24
129,store,female,CA,24
149,store,female,CA,24
129,store,male,WA,24
139,store,male,WA,24
119,store,male,WA,24
119,store,male,WA,24
129,store,male,WA,24
149,store,male,WA,24
149,store,male,WA,24
129,store,male,WA,24
119,store,male,WA,24
129,store,male,WA,24
119,store,male,WA,24
109,store,male,WA,24
149,store,male,WA,24
149,online,male,AL,18
149,online,male,AL,18
119,online,male,AL,18
129,online,male,AL,18
139,online,male,AL,18
129,online,male,AL,18
119,online,male,AL,18
149,online,male,AL,18
139,online,male,AL,18
129,online,male,AL,18
149,online,female,AL,19
129,online,female,AL,19
139,online,female,AL,19
159,online,female,AL,19
119,online,female,AL,19
149,online,female,AL,19
149,online,female,AL,19
129,online,female,AL,19
139,online,female,AL,19
149,online,female,AL,19
149,online,female,AL,19
129,online,female,AL,19
129,online,male,CA,33
129,online,male,CA,33
149,online,male,CA,33
109,online,male,CA,33
139,online,female,AL,18
139,online,female,AL,18
129,online,female,AL,18
139,online,female,AL,18
119,online,female,AL,18
129,online,female,HI,17
139,online,female,HI,17
119,online,female,HI,17
119,online,female,HI,17
139,online,female,HI,17
149,online,male,AL,30
109,online,male,AL,30
139,online,male,AL,30
139,online,male,AL,30
159,online,male,AL,30
119,online,male,AL,30
149,online,male,AL,30
139,online,male,AL,30
159,online,male,AL,30
139,online,male,AL,30
159,online,male,AL,30
139,online,female,AL,16
129,online,female,AL,16
139,online,female,AL,16
139,online,female,AL,16
149,online,female,AL,16
159,store,female,AL,23
149,store,female,AL,23
119,store,female,AL,23
139,store,female,AL,23
119,store,female,AL,23
149,store,female,AL,23
129,store,female,AL,23
119,store,female,AL,23
159,store,female,AL,23
119,store,female,AL,23
139,store,female,AL,23
129,online,female,AL,23
149,online,female,AL,23
129,online,female,AL,23
149,store,male,AL,22
129,store,male,AL,22
149,store,male,AL,22
149,store,male,AL,22
139,store,male,AL,22
119,store,male,AL,22
109,store,male,AL,22
129,store,male,AL,22
139,store,male,AL,22
139,store,male,AL,22
149,store,male,AL,22
119,store,male,AL,22
129,store,male,HI,22
139,store,male,HI,22
139,store,male,HI,22
149,store,male,HI,22
149,store,male,HI,22
129,store,male,HI,22
129,store,male,HI,22
129,store,male,HI,22
149,store,male,HI,22
149,online,female,FL,32
139,online,female,FL,32
129,online,female,FL,32
119,online,female,FL,32
129,online,female,FL,32
139,store,male,CA,16
129,store,male,CA,16
149,store,male,CA,16
109,store,male,CA,16
129,store,male,CA,16
109,store,male,CA,16
119,store,male,CA,16
119,store,male,CA,16
139,store,female,AL,61
149,store,female,AL,61
149,store,female,AL,61
149,online,male,CA,44
119,online,male,CA,44
129,online,male,CA,44
129,online,male,CA,44
129,online,male,CA,44
129,online,male,CA,44
139,online,male,CA,44
139,online,male,CA,44
129,online,male,CA,44
119,online,male,CA,44
159,online,male,CA,44
149,online,male,CA,22
119,online,male,CA,22
149,online,male,CA,22
139,online,male,CA,22
149,online,male,CA,22
139,online,male,CA,22
149,online,male,CA,22
129,online,male,CA,22
139,online,male,CA,22
139,online,male,CA,22
109,online,male,CA,22
149,store,female,FL,22
119,store,female,FL,22
149,store,male,CA,17
139,store,male,CA,17
129,store,male,CA,17
109,store,male,CA,17
139,store,male,CA,17
119,online,male,AL,29
119,online,male,AL,29
119,online,male,AL,29
129,online,male,AL,29
129,online,male,AL,29
129,online,male,AL,29
109,store,female,FL,34
149,store,female,FL,34
149,store,female,FL,34
119,store,female,FL,34
139,store,female,FL,34
129,store,female,FL,34
119,online,female,CA,20
129,online,female,CA,20
119,online,female,CA,20
119,online,female,CA,20
129,online,female,CA,20
129,online,female,CA,20
139,online,female,CA,20
109,online,female,CA,20
149,online,female,CA,20
149,online,female,CA,20
149,store,female,AL,16
129,store,female,AL,16
129,store,female,AL,16
149,store,female,AL,16
119,store,female,AL,16
149,store,female,AL,16
119,store,female,AL,16
139,store,female,AL,16
139,store,female,AL,16
139,store,female,AL,16
119,store,female,AL,16
129,store,female,AL,16
139,store,male,AL,15
149,store,male,AL,15
119,store,male,AL,15
139,store,male,AL,15
149,store,male,AL,15
119,online,male,IA,15
119,online,male,IA,15
129,online,male,IA,15
149,online,male,IA,15
119,online,male,IA,15
129,online,male,IA,15
129,online,male,IA,15
159,online,male,IA,15
129,online,male,IA,15
139,online,male,IA,15
119,online,male,IA,15
109,online,male,IA,15
149,online,male,IA,15
109,online,male,IA,15
149,store,male,FL,19
109,store,male,FL,19
119,store,male,FL,19
139,store,male,FL,19
119,store,male,FL,19
149,store,male,FL,19
129,store,male,FL,19
129,store,male,FL,19
139,store,male,FL,19
119,online,female,FL,16
129,online,female,FL,16
149,online,female,FL,16
139,online,female,FL,16
139,online,female,FL,16
149,online,female,FL,16
129,online,female,FL,16
119,online,female,FL,16
119,online,female,FL,16
129,online,female,FL,16
149,online,female,FL,16
139,online,female,FL,16
139,online,female,FL,16
119,online,female,FL,16
129,store,male,CA,26
159,store,male,CA,26
139,store,male,CA,26
129,store,male,CA,26
119,store,male,CA,26
139,store,male,CA,26
149,store,male,CA,26
129,store,male,CA,26
119,store,male,CA,26
159,store,male,CA,26
129,store,male,CA,26
119,store,male,CA,26
129,store,male,CA,26
149,store,male,CA,26
159,store,male,CA,26
119,store,male,CA,26
139,store,male,CA,26
149,online,female,AL,18
149,online,female,AL,18
129,online,female,AL,18
149,online,female,AL,18
129,online,female,AL,18
119,online,female,AL,18
129,online,female,AL,18
129,online,female,AL,18
139,online,female,AL,18
139,store,female,CA,41
129,store,female,CA,41
129,store,female,CA,41
159,store,male,CA,15
139,store,male,CA,15
139,store,male,CA,15
119,store,male,CA,15
129,store,male,CA,15
119,online,female,CA,17
159,online,female,CA,17
139,online,female,CA,17
119,online,female,CA,17
119,online,female,CA,17
129,online,female,CA,17
149,store,female,AL,28
139,store,female,AL,28
129,store,female,AL,28
119,store,female,AL,28
149,store,female,AL,28
129,store,female,AL,28
109,store,female,AL,28
129,store,female,AL,28
149,store,female,AL,28
149,store,female,AL,28
139,store,female,AL,28
149,store,female,AL,28
149,store,male,IA,23
149,store,male,IA,23
119,store,male,IA,23
159,store,male,IA,23
139,store,male,IA,23
129,store,male,IA,23
139,store,male,IA,23
159,store,male,IA,23
139,store,male,IA,23
129,store,male,IA,23
119,store,male,IA,23
149,store,male,IA,23
159,store,male,IA,23
139,store,female,HI,49
149,store,male,AL,21
139,store,male,AL,21
139,store,male,AL,21
119,online,female,AL,24
149,online,female,AL,24
129,online,female,AL,24
139,online,female,AL,24
149,online,female,AL,24
119,online,female,AL,24
149,online,female,AL,24
149,online,female,AL,24
119,online,female,AL,24
119,online,female,AL,24
149,online,female,AL,24
139,online,female,AL,24
129,online,female,AL,24
129,online,female,AL,24
109,online,female,AL,24
119,online,female,WA,15
129,online,female,WA,15
129,online,female,WA,15
129,online,female,WA,15
139,online,female,WA,15
149,online,female,WA,15
159,store,male,CA,15
139,store,male,CA,15
129,store,male,AL,15
119,store,male,AL,15
149,store,male,AL,15
119,store,male,AL,15
129,store,male,AL,15
139,store,male,AL,15
139,store,male,AL,15
129,store,male,AL,15
129,store,male,AL,15
109,store,male,AL,15
129,store,male,AL,15
149,store,male,AL,15
129,store,male,AL,15
109,store,female,AL,32
119,store,female,AL,32
129,store,female,AL,32
119,store,female,AL,32
119,store,female,AL,32
119,store,female,AL,32
119,store,female,AL,32
139,online,male,AL,18
139,online,male,AL,18
119,online,male,AL,18
139,online,male,AL,18
139,online,male,AL,18
149,online,male,AL,18
159,online,male,FL,30
129,online,male,FL,30
129,online,male,FL,30
129,online,male,FL,30
139,online,male,FL,30
109,online,male,FL,30
139,online,male,FL,30
149,online,male,FL,30
119,online,male,FL,30
129,online,male,FL,30
139,online,male,FL,30
129,online,male,IA,17
139,online,male,IA,17
149,online,male,IA,17
139,online,male,IA,17
159,online,male,IA,17
129,online,male,IA,17
149,online,female,AL,19
149,online,female,AL,19
139,online,female,AL,19
149,online,female,FL,16
119,online,female,FL,16
129,online,female,FL,16
129,online,female,FL,16
139,online,female,FL,16
139,online,female,FL,16
139,online,female,FL,16
149,online,female,FL,16
139,online,female,FL,16
129,online,female,FL,16
139,online,female,FL,16
139,online,female,FL,16
129,online,female,FL,16
149,online,female,FL,16
149,online,female,FL,16
119,online,female,FL,16
129,online,female,FL,16
119,online,female,FL,16
149,online,female,FL,16
119,store,male,AL,16
149,store,male,AL,16
149,store,male,CA,16
149,store,male,CA,16
119,store,male,CA,16
109,store,male,CA,16
139,store,male,CA,16
119,store,male,AL,18
129,store,male,AL,18
129,store,male,AL,18
159,store,male,AL,18
139,store,male,AL,18
119,store,male,AL,18
109,store,male,AL,18
139,store,male,AL,18
139,store,male,AL,18
139,store,male,AL,18
129,store,male,AL,18
149,store,male,AL,18
119,store,male,AL,18
149,store,male,AL,18
129,store,male,AL,18
129,store,male,AL,18
139,store,male,AL,18
139,store,male,AL,18
139,store,male,AL,18
149,store,male,AL,18
149,store,male,AL,18
139,store,male,AL,18
139,store,male,AL,18
129,store,male,AL,18
129,store,male,AL,18
129,store,male,AL,18
119,store,male,AL,18
139,store,male,AL,18
129,store,female,AL,44
129,store,female,AL,44
119,store,female,AL,44
149,store,female,AL,44
139,store,female,AL,44
129,store,female,AL,44
149,online,male,HI,17
149,online,male,HI,17
139,online,male,HI,17
129,online,male,HI,17
119,online,male,HI,17
149,online,male,HI,17
149,online,male,HI,17
109,online,male,HI,17
129,online,male,HI,17
129,online,male,HI,17
129,online,male,HI,17
129,online,male,HI,17
109,online,male,HI,17
129,online,male,HI,17
139,online,male,HI,17
149,online,male,HI,17
129,online,male,HI,17
139,online,male,HI,17
129,online,male,HI,17
149,online,male,HI,17
159,online,male,HI,17
129,online,male,HI,17
129,online,male,HI,17
129,online,male,HI,17
139,online,male,HI,17
139,online,male,HI,17
109,online,male,HI,17
149,online,male,HI,17
119,store,female,AL,25
119,store,female,AL,25
149,store,female,AL,25
149,store,female,AL,25
119,store,female,AL,25
119,store,female,AL,25
149,store,female,AL,21
139,store,female,AL,21
119,store,female,AL,21
129,store,female,AL,21
119,store,female,AL,21
149,store,female,AL,21
129,store,female,AL,21
159,store,female,AL,21
119,store,female,AL,21
129,store,female,AL,21
129,store,female,AL,21
129,store,female,AL,21
129,store,female,AL,21
139,store,female,AL,21
149,store,female,HI,31
139,store,female,HI,31
139,store,female,HI,31
139,store,female,HI,31
149,store,female,HI,31
129,store,female,HI,31
119,store,female,FL,15
149,store,female,FL,15
119,store,female,FL,15
129,store,female,FL,15
129,store,female,FL,15
129,store,male,FL,21
139,store,male,FL,21
149,store,male,FL,21
129,store,male,FL,21
119,store,male,FL,21
129,store,male,FL,21
149,store,male,FL,21
109,store,male,FL,21
139,store,male,FL,21
139,store,male,FL,21
139,store,male,FL,21
139,store,male,FL,21
129,store,male,FL,21
129,store,male,FL,21
129,store,male,FL,21
129,store,male,FL,21
129,store,male,FL,21
139,store,male,FL,21
139,store,male,FL,21
149,store,male,FL,21
129,store,male,CA,41
129,store,male,CA,41
149,store,male,CA,41
129,online,male,AL,20
139,online,male,AL,20
129,online,male,AL,20
149,online,male,AL,20
119,online,male,AL,20
129,online,male,AL,20
139,online,male,AL,20
139,online,male,AL,20
139,online,female,AL,29
119,online,female,AL,29
149,online,female,AL,29
139,online,female,AL,29
139,online,female,AL,29
129,online,female,AL,29
139,online,female,AL,29
119,online,female,AL,29
149,online,female,AL,29
149,store,female,IA,17
139,store,female,IA,17
129,store,female,IA,17
129,store,female,IA,17
119,store,female,IA,17
149,store,female,IA,17
129,store,female,IA,17
119,store,female,IA,17
139,store,female,IA,17
149,store,male,AL,41
119,store,male,AL,41
139,store,male,AL,41
129,store,male,AL,41
119,store,female,AL,15
149,store,female,AL,15
139,store,female,AL,15
129,store,female,AL,15
129,store,female,AL,15
119,store,female,AL,15
139,store,female,AL,15
139,store,female,AL,15
129,store,female,AL,15
139,store,female,AL,15
129,store,female,AL,15
149,store,female,AL,15
119,store,female,AL,15
139,store,female,AL,15
149,store,female,AL,15
129,store,female,AL,15
119,store,female,AL,15
129,online,female,HI,26
149,online,female,HI,26
139,online,female,HI,26
149,online,female,HI,26
149,online,female,HI,26
129,online,female,HI,26
129,online,female,HI,26
139,online,female,HI,26
149,online,female,HI,26
119,online,female,HI,26
139,online,female,HI,26
119,online,female,HI,26
129,online,female,HI,26
119,online,female,HI,26
129,online,female,HI,26
129,online,female,HI,26
129,store,male,CA,24
149,store,male,CA,24
139,store,male,CA,24
139,store,male,CA,24
139,store,male,CA,24
139,store,male,CA,24
149,store,male,CA,24
129,online,male,AL,17
119,online,male,AL,17
129,online,male,AL,17
139,online,male,AL,17
119,store,male,AL,65
139,store,male,AL,65
119,store,male,AL,65
139,online,male,CA,15
129,online,male,CA,15
139,online,male,CA,15
119,online,male,CA,15
139,online,female,AL,28
119,online,female,AL,28
139,online,female,AL,28
139,online,female,AL,28
139,online,female,AL,28
139,online,female,AL,28
109,online,female,AL,28
129,online,female,AL,28
129,store,female,CA,17
119,store,female,CA,17
129,store,female,CA,17
149,store,female,CA,17
129,store,female,CA,17
129,store,female,CA,17
129,store,female,CA,17
149,store,female,CA,17
139,store,female,CA,17
119,store,female,CA,17
139,store,female,CA,17
139,store,female,HI,26
149,store,female,HI,26
159,store,female,HI,26
149,store,female,HI,26
149,store,female,HI,26
119,store,female,HI,26
139,store,female,HI,26
149,store,female,HI,26
149,store,female,HI,26
149,store,female,HI,26
129,store,female,HI,26
129,store,female,HI,26
149,store,female,HI,26
129,store,female,HI,26
149,store,female,HI,26
129,store,female,HI,26
139,store,female,HI,26
139,store,female,HI,26
149,store,female,HI,26
119,store,female,HI,26
119,store,female,HI,26
149,store,female,AL,22
119,online,male,CA,24
149,online,male,CA,24
129,online,male,CA,24
139,online,male,CA,24
149,online,male,CA,24
139,online,male,CA,24
119,online,male,CA,24
149,online,male,CA,24
139,online,male,CA,24
159,online,male,CA,24
129,online,male,CA,24
139,online,male,CA,24
109,online,male,CA,24
129,online,male,CA,24
129,online,male,CA,24
129,online,male,CA,24
149,online,male,CA,24
119,online,male,CA,24
129,online,male,CA,24
149,online,female,HI,18
139,online,female,HI,18
119,online,female,IA,31
149,online,female,IA,31
119,online,female,IA,31
139,online,female,IA,31
129,online,female,IA,31
119,online,female,IA,31
139,online,female,IA,31
119,online,female,IA,31
149,online,female,IA,31
139,online,female,IA,31
139,online,female,IA,31
129,store,male,CA,19
149,store,male,CA,19
129,store,male,CA,19
139,store,male,CA,19
149,store,male,CA,19
139,store,male,CA,19
109,store,male,CA,19
129,store,male,CA,19
129,store,male,CA,19
129,store,male,CA,19
139,store,male,CA,19
149,store,male,CA,19
119,store,male,CA,19
139,store,male,CA,19
149,store,male,CA,19
129,online,male,AL,27
149,online,male,AL,27
159,online,male,AL,27
139,online,male,AL,27
129,online,male,AL,27
139,online,male,AL,27
119,online,male,AL,27
129,online,male,AL,27
139,online,male,AL,27
129,online,male,AL,27
119,online,male,AL,27
139,online,male,AL,27
139,store,female,CA,31
129,store,female,CA,31
129,store,female,CA,31
129,store,female,CA,31
139,store,female,CA,31
129,store,female,CA,31
